"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"277";"L'Ordre matériel du savoir. Comment les savants travaillent. XVIe-XXIe siècle.";"Comment les savants travaillent XVIe-XXIe";"Françoise Waquet";"Cnrs";"2015-04-09T00:00:00+02:00";"L'article, le graphique, la fiche, le poster, le cahier de laboratoire sont quelques-uns des nombreux outils du travail scientifique étudiésdans cet ouvrage qui offre une histoire matérielle de la culture savante entre le XVIe et le XXIe siècle. Il rend manifeste, de la médecine à l'archéologie, de la géographie à la chirurgie, ce que l'on ne voit pas ou plus dans les résultats : la masse imposante de l'outillage à disposition, sa grande diversité, son accroissement constant. S'y ajoutent les ressources des savants eux-mêmes, celles de leurs sens éduqués ou amplifiés par de multiples instruments. Les configurations fascinantes que ces outils et leur emploi créent entre écrit, image, parole, regard et geste révèlent le caractère composite, multimédia et multisensoriel, de l'ordre raisonné du savoir. Explorer la science dans sa matérialité éclaire d'un jour nouveau des pans entiers de l'histoire intellectuelle. Les outils de travail ne sont pas de simples à-côtés des idées. Ils participent étroitement à la connaissance, entre objectivité scientifique et éléments empruntés à l'expérience des sens. Un essai d'anthropologie des savoirs qui porte un regard original sur l'ordinaire de la science.";362;"BOOK";"History";"NOT_MATURE";FALSE;"1.3.3.0.preview.3";"fr";"http://books.google.fr/books?id=gBZ4CAAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=277&source=gbs_api";"https://play.google.com/store/books/details?id=gBZ4CAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-gBZ4CAAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=gBZ4CAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=gBZ4CAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"278";"Dictionnaire de physique";NA;"Pascal Febvre,Richard Taillet,Loïc Villain";"De Boeck Superieur";"2013-02-18";"Ce dictionnaire définit plus de 6000 termes relatifs à la physique, du vocabulaire de base aux termes spécialisés, en passant par les noms d’expériences et les biographies de nombreux physiciens. Les définitions sont agrémentées de 170 figures, de nombreuses précisions historiques et, nouveauté de cette troisième édition, de 3700 références bibliographiques de qualité, en français ou en anglais, pour le lecteur désirant approfondir sa recherche. Un lexique anglais-français et un index fouillé permettent d’accéder rapidement à l’information souhaitée. Cette troisième édition entièrement revue comporte plusieurs centaines de nouveaux termes et tient compte des évolutions de ces dernière années.";899;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=BKOqDgAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=278&source=gbs_api";"http://books.google.fr/books?id=BKOqDgAAQBAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Dictionnaire_de_physique.html?hl=&id=BKOqDgAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=BKOqDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=BKOqDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"279";"Du nouveau dans l'invisible";NA;"Jean Audouze,Jean-Claude Carrière,Michel Cassé";"Odile Jacob";"2017-10-11";"Trente ans après l’immense succès de Conversations sur l’invisible, voici Du nouveau dans l’invisible. L’invisible a fait des progrès, il gagne chaque jour du terrain. Ce livre essaie d’en suivre les avancées. Où en sommes-nous ? Boson de Higgs, ondes gravitationnelles, exoplanètes (par milliards peut-être), énergie noire, plurivers, intelligence artificielle, nanotechnologies, conversations secrètes des robots : partout l’invisible se faufile et s’impose. Et nous devons admettre ce que nous ne pouvons ni voir ni entendre. Et davantage encore : nous devons par moments renoncer à comprendre, renoncer même à savoir, nous débarrasser de notre raison vieillissante et admettre l’incertitude comme un privilège. Et si quelquefois les spécialistes ne parviennent pas à dire ce qu’ils voient, et ce qu’ils ne voient pas, au moins nous pouvons partager cette brume avide de connaissance. Jean-Claude Carrière est scénariste, dramaturge et écrivain. Il est l’auteur de grands succès comme Einstein, s’il vous plaît et, avec Thibault Damour, d’Entretiens sur la multitude du monde. Jean Audouze, astrophysicien, directeur de recherche au CNRS, a, notamment, contribué à Qu’est-ce que l’Univers ?, dans le cadre de l’Université de tous les savoirs. Michel Cassé, astrophysicien, directeur de recherche au Commissariat à l’énergie atomique, est l’auteur de nombreux ouvrages, dont Du vide et de la création, qui a été un très grand succès.";352;"BOOK";"Science";"NOT_MATURE";TRUE;"1.2.2.0.preview.3";"fr";"http://books.google.fr/books?id=dCc3DwAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=279&source=gbs_api";"https://play.google.com/store/books/details?id=dCc3DwAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-dCc3DwAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=dCc3DwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=dCc3DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"280";"Techniques de cytogénétique animale";NA;"Institut national de la recherche agronomique (França)";"Editions Quae";"1998";NA;260;"BOOK";"Cell culture";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=pDcxZOIukokC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=280&source=gbs_api";"http://books.google.fr/books?id=pDcxZOIukokC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Techniques_de_cytog%C3%A9n%C3%A9tique_animale.html?hl=&id=pDcxZOIukokC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=pDcxZOIukokC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=pDcxZOIukokC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"281";"L'univers est une éponge";NA;"John Richard Gott";"Dunod";"2017-04-05";"L'univers à grande échelle ressemble-t-il à un ragoût de boulettes de viande, à un célèbre fromage suisse ou à une éponge ? Cet ouvrage, écrit par un acteur clé du domaine, explore l'architecture de l'univers à grande échelle. De la découverte de l'expansion cosmique par Hubble aux images du fond diffus cosmologique réalisées par le satellite Planck, John Richard Gott décrit un univers où vide et matière s’entremêlent, gigantesque éponge cosmique dont l'évolution est orchestrée par la mystérieuse énergie sombre. Ce livre rend aussi hommage aux efforts titanesques de toute une génération de physiciens théoriciens et d’observateurs qui ont transformé en profondeur notre compréhension du cosmos.";288;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=wleMDgAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=281&source=gbs_api";"https://play.google.com/store/books/details?id=wleMDgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-wleMDgAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=wleMDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=wleMDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"282";"Géographie de l'Europe";NA;"Vincent Adoumié,Christian Daudel,Jean-Michel Escarras,Emmanuelle Delahaye";"Hachette Éducation";"2013-08-28";"Après la Géographie de la France et Les Régions françaises, deux manuels de référence en géographie, Vincent Adoumié complète la collection avec la Géographie de l’Europe, thème faisant l’objet d’un enseignement obligatoire pour les étudiants d’histoire et de géographie et les élèves des classes préparatoires littéraires et économiques et commerciales. L’ouvrage propose une approche résolument actuelle et pragmatique (les découpages classiques géographie historique, physique, économique humaine et géopolitique – sont conservés afin que les lecteurs puissent retrouver le plus facilement possible les notions dont ils ont besoin). Sommaire PREMIERE PARTIE – L’Europe, diversité et identité des territoires 1. L’idée d’Europe 2. La diversité des « natures » et des « cultures » 3. Un espace organisé et aménagé DEUXIEME PARTIE – Les populations de l’Europe 4. Un continent en « danger » démographique ? 5. Les dynamiques du peuplement 6. Villes et métropolisation TROISIEME PARTIE – Les mutations de l’économie européenne 7. Les incertitudes d’une puissance agricole majeure 8. Les évolutions contrastées du système productif 9. Des espaces inégalement valorisés par leurs réseaux QUATRIEME PARTIE – L’Union européenne et ses voisinages 10. Les étapes de la construction européenne 11. La dorsale européenne, cœur de la puissance du continent 12. L’Union européenne et le monde méditerranéen 13. Les frontières orientales de l’Union européenne CINQUIEME PARTIE – L’Europe dans le monde 14. L’Europe à l’heure de la mondialisation 15. L’Europe entre l’Amérique et l’Asie 16. L’Europe et l’Afrique Glossaire Bibliographie générale Points forts Un ouvrage synthétique, complet et pédagogique De nombreuses cartes à la fin de chaque chapitre Un glossaire très étoffé Auteurs : Vincent Adoumié est professeur en CPGE au lycée Dumont-d’Urville de Toulon. Christian Daudel est maître de conférences à l’université de Saint-Étienne. Emmanuelle Delahaye est professeur en CPGE aux lycées Édouard-Herriot et La-Martinière-Montplaisir de Lyon. Jean-Michel Escarras est professeur en CPGE au lycée Dumont-d’Urville de Toulon.";288;"BOOK";"Science";"NOT_MATURE";FALSE;"1.2.2.0.preview.3";"fr";"http://books.google.fr/books?id=JtbFCQAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=282&source=gbs_api";"https://play.google.com/store/books/details?id=JtbFCQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-JtbFCQAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=JtbFCQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=JtbFCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"283";"La Relativité";"Poincaré et Einstein, Planck, Hilbert - Histoire véridique de la Théorie de la Relativité";"Jules Leveugle";"Editions L'Harmattan";"2004-09-01";"Il est aujourd'hui de plus en plus souvent reconnu que Henri Poincaré et Hendrik Antoon Lorentz sont les véritables fondateurs de la théorie de la Relativité et que ""l'article fondateur"" d'Albert Einstein, en 1905, est une compilation de leurs travaux. Un tel secret a été possible parce que la ""Belle Epoque"" n'est pas une période normale, c'est une époque de nationalisme déchaîné et pour les scientifiques allemands de l'Université de Göttigen il fallait absolument que cette découverte revienne à l'Allemagne.";330;"BOOK";"Science";"NOT_MATURE";FALSE;"0.7.0.0.preview.1";"fr";"http://books.google.fr/books?id=cWyExrYkUAMC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=283&source=gbs_api";"https://play.google.com/store/books/details?id=cWyExrYkUAMC&source=gbs_api";"https://market.android.com/details?id=book-cWyExrYkUAMC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=cWyExrYkUAMC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=cWyExrYkUAMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"284";"Maxi fiches de Chimie organique";"En 80 fiches";"Evelyne Chelain,Nadège Lubin-Germain,Jacques Uziel";"Dunod";"2009-08-19";"Les ouvrages de la collection «Maxi-Fiches» s'adressent aux étudiants désireux de maîtriser les fondamentaux d'une discipline. En 80 fiches synthétiques de 2 à 6 pages sont présentées les principales notions de la Chimie organique : nomenclature, réactions, liaisons chimiques, les alcanes, les alènes, les alcynes, hydrocarbures, les arènes, les alcools... Chaque fiche est accompagnée d'une mise en pratique pour aider l'étudiant à assimiler rapidement les notions indispensables à connaître.";192;"BOOK";"Science";"NOT_MATURE";FALSE;"0.1.0.0.preview.1";"fr";"http://books.google.fr/books?id=vEHRtRx1McYC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=284&source=gbs_api";"https://play.google.com/store/books/details?id=vEHRtRx1McYC&source=gbs_api";"https://market.android.com/details?id=book-vEHRtRx1McYC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=vEHRtRx1McYC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=vEHRtRx1McYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"285";"Risque d'inondation et aménagement durable des territoires";NA;"Helga-Jane Scarwell,Richard Laganier";"Presses Univ. Septentrion";"2004";"L'ACTUALITÉ DE CES dernières années a attiré, à maintes reprises, l'opinion sur la question des inondations aux conséquences lourdes tant sur le plan humain qu'économique. Notre monde de l'artifice doit encore prendre en compte la nature à travers une vision systémique dans laquelle l'homme tient une place centrale. Cet ouvrage nous montre bien quelle est la complexité du fonctionnement d'un écosystème qui n'est plus naturel puisque l'homme peut intervenir sur l'aléa lui-même et combien la gestion des inondations oblige les hydrauliciens à ne plus se cantonner uniquement dans une vision limitée au cours d'eau. C'est l'ensemble du bassin versant qui participe à la dynamique de l'inondation. La gestion de l'eau s'est donc radicalement transformée ces dernières années en intégrant une vision territoriale. L'intérêt de cet ouvrage consiste donc à présenter une vision territoriale du risque lié aux inondations. Mais les optiques et les formations différentes des deux auteurs permettent de croiser deux approches de la question de la territorialisation du risque, l'une plus proche de la réalité physique du phénomène avec une présentation des aspects hydrologiques et hydrauliques des inondations, l'autre plus soucieuse de saisir comment les réalités sociales se manifestent à travers les textes réglementaires. Cette double vision politiste et géographique montre combien les sociétés sont prises en tenaille entre le poids récurrent et ambivalent des phénomènes naturels et la bonne volonté du législateur qui cherche à contenter les différents partis en présence...";239;"BOOK";"Flood control";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=gWDDwUkdlhUC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=285&source=gbs_api";"http://books.google.fr/books?id=gWDDwUkdlhUC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Risque_d_inondation_et_am%C3%A9nagement_dura.html?hl=&id=gWDDwUkdlhUC";4;1;FALSE;TRUE;"http://books.google.com/books/content?id=gWDDwUkdlhUC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=gWDDwUkdlhUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"286";"Physique tout-en-un MP-MP*";"nouveau programme 2014";"Bernard Salamito,Marie-Noëlle Sanz,François Vandenbrouck,Marc Tuloup";"Dunod";"2014-10-08";"Les « Tout-en-un » J’intègre vous proposent le cours de référence en classes préparatoires scientifiques, ainsi que de nombreux exercices et problèmes intégralement résolus. Entièrement réécrits pour être conformes à la réforme des programmes 2014, les ouvrages J’intègre sont les compagnons de votre réussite. Un cours complet et conforme au nouveau programme • Toutes les notions sont abordées dans le strict respect des programmes. • De nombreux exemples, des illustrations et des remarques pédagogiques vous aident à bien comprendre le cours. • Des approches documentaires vous sont proposées en complément du cours. Des exercices et problèmes d’entraînement • Dans chaque chapitre, un grand nombre d’exercices pour bien assimiler le cours et vous entraîner. • Les énoncés sont classés par difficulté progressive. • Les problèmes sont en grande partie extraits de sujets de concours. Tous les corrigés détaillés • Tous les exercices et problèmes sont intégralement résolus afin de pouvoir travailler en parfaite autonomie.";1088;"BOOK";"Science";"NOT_MATURE";TRUE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=1RC7BAAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=286&source=gbs_api";"https://play.google.com/store/books/details?id=1RC7BAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-1RC7BAAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=1RC7BAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=1RC7BAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"287";"Les sociétés animales";"Évolution de la coopération et organisation sociale";"Serge Aron,Luc Passera";"De Boeck Supérieur";"2009-09-24";"Une introduction didactique aux sociétés animales. Une synthèse des quatre grands concepts expliquant l'évolution des sociétés animales : Le mutualisme ; La sélection de la parentèle ; La réciprocité ; La sélection de groupe. Un manuel très bien documenté, agrémenté de nombreuses illustrations. Un appareil pédagogique spécialement conçu pour l'étudiant : Dans chaque chapitre : Un sommaire ; Des objectifs ; Des lectures pour aller plus loin. En fin d'ouvrage : Un glossaire ; Une bibliographie générale ; Un index des auteurs ; Un index des sujets ; Un index taxonomique et des noms communs.";336;"BOOK";"Science";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=JGdkatCl0rAC&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=287&source=gbs_api";"http://books.google.fr/books?id=JGdkatCl0rAC&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_soci%C3%A9t%C3%A9s_animales.html?hl=&id=JGdkatCl0rAC";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=JGdkatCl0rAC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=JGdkatCl0rAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"288";"Réparez vous-même vos appareils électroniques";"Smartphones, téléviseurs, consoles de jeux, ordinateurs, chaînes hi-fi...";"Jean Boyer";"Editions Eyrolles";"2014-10-23";"Réparer soi-même, c'est économique, écologique et valorisant Abondamment illustré et fourmillant de conseils pratiques, cet ouvrage est dédié à la réparation des principaux appareils électroniques : téléviseurs, ordinateurs, consoles de jeux, smartphones, appareils photo, chaînes hi-fi, vidéoprojecteurs... Pour chaque type d'appareil, il fournit des méthodes infaillibles pour diagnostiquer et réparer les pannes les plus fréquentes. Nourri par la très grande expérience de son auteur, ce livre s'inscrit totalement dans la mouvance Do It Yourself : réparons pour éviter le gaspillage, épargner la planète et rendre l'utilisateur autonome et responsable ! À qui s'adresse ce livre ? Aux passionnés d'électronique, réparateurs amateurs, bricoleurs... À tous ceux qui souhaitent donner une deuxième vie à leurs appareils électroniques Sur www.serialmakers.com Consultez les compléments (conseils pratiques, tutoriels, etc.) Dialoguez avec l'auteur";368;"BOOK";"Technology & Engineering";"NOT_MATURE";TRUE;"2.16.14.0.preview.3";"fr";"http://books.google.fr/books?id=fmjiBAAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=288&source=gbs_api";"https://play.google.com/store/books/details?id=fmjiBAAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-fmjiBAAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=fmjiBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=fmjiBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";FALSE;FALSE
"289";"Sur la piste des reptiles et des amphibiens";"Serpents, grenouilles, lézards..., sachez les reconnaître";"Françoise Serre-Collet";"Dunod";"2013-04-10";"Les serpents aiment-ils vraiment la chaleur? Peut-on voir voler des grenouilles? ces guides de nouvelle génération, publiés en partenariat avec le Muséum national d'histoire naturelle, ouvrent les portes de la nature à ceux qui veulent mieux la connaître. Les ouvrages s'articulent en deux parties. La première donne toutes les clés pour découvrir les caractéristiques anatomiques et comportementales des reptiles et des amphibiens, ainsi que des conseils pour les observer en toute sécurité. La seconde est consacrée à l'identification proprement dite : 80 espèces courantes sont présentées sous forme de fiches. En annexe, un carnet pratique donne les coordonnées d'associations, de parcs naturels, de sites web scientifiques grand public ainsi qu'une bibliographie.";192;"BOOK";"Science";"NOT_MATURE";FALSE;"1.1.0.0.preview.3";"fr";"http://books.google.fr/books?id=jJLICQAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=289&source=gbs_api";"https://play.google.com/store/books/details?id=jJLICQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-jJLICQAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=jJLICQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=jJLICQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"290";"Principes d'électronique - 8e éd.";"Cours et exercices corrigés";"Albert Paul Malvino,David J. Bates";"Dunod";"2016-11-09";"Cet ouvrage est la traduction de la 8e édition de l'ouvrage de référence américain «Electronic principles». L'approche pédagogique repose sur une acquisition progressive des savoirs : les concepts fondamentaux de l'électronique sont d'abord étudiés avant d'être appliqués aux circuits et aux montages couramment mis en oeuvre dans l'industrie. Les techniques modernes de simulation numérique sont également introduites. Des exercices et des problèmes corrigés, de difficulté progressive et regroupés par sujet, complètent des questionnaires à choix multiples, et constituent un ensemble d'outils d'auto-évaluation efficaces. Cette huitième édition s'enrichit de compléments en ligne ainsi que d'ajouts et compléments sur les LED pour l'éclairage, sur les MOSFET (transistor à effet de champ à grille métal-oxyde) et sur les techniques de recherche d'erreurs.";1032;"BOOK";"Technology & Engineering";"NOT_MATURE";FALSE;"1.1.1.0.preview.1";"fr";"http://books.google.fr/books?id=_buHDQAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=290&source=gbs_api";"https://play.google.com/store/books/details?id=_buHDQAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-_buHDQAAQBAJ";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=_buHDQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=_buHDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"291";"Leibniz";"le vivant et l'organisme";"François Duchesneau";"Vrin";"2010";"Les notions relatives au vivant jouent un rôle central dans l'économie interne du système de la nature selon Leibniz. Elles ont aussi influé sur les théories qui ont ponctué le développement des sciences de la vie. Le dessein de cet ouvrage est de traiter de ce double objet. Comment Leibniz dessine-t-il le profil d'une science des vivants suivant un modèle en partie inspiré de Malpighi? Comment la théorie leibnizienne de la substance influe-t-elle sur la détermination du concept de vivant comme "" machine de la nature ""? Quel rôle charnière la dynamique joue-t-elle dans la conception leibnizienne de 1' "" organisme "". concept scientifique nouveau en son temps? Echangeant avec des figures majeures de la science et de la médecine de cette époque, Hartsoeker, Stahl, Hoffmann, Johann Bernoulli, Michelotti et d'autres, comment Leibniz développe-t-il la vision d'une "" physique spéciale "" dont le vivant serait l'objet spécifique? De quelle manière le modèle leibnizien s'intègre-t-il d'emblée dans des théories sur la génération que développent Conti et Vallisneri, puis Bourguet? Ainsi une exploitation multiforme d'idées leibniziennes sur le vivant pourra-t-elle s'amorcer au siècle des Lumières.";348;"BOOK";"Philosophy";"NOT_MATURE";FALSE;"0.0.1.0.preview.1";"fr";"http://books.google.fr/books?id=NngUa3t8QB4C&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=291&source=gbs_api";"http://books.google.fr/books?id=NngUa3t8QB4C&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Leibniz.html?hl=&id=NngUa3t8QB4C";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=NngUa3t8QB4C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=NngUa3t8QB4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"292";"Aide-mémoire de chimie organique";NA;"Paul Depovere";"Dunod";"2010-08-18";"Cet ouvrage synthétique en deux couleurs rassemble l'essentiel des notions à connaître en Licence. Les grandes fonctions de la chimie organique sont présentées, en insistant sur la nomenclature et la réactivité des groupements fonctionnels. De nombreux tableaux et schémas facilitent l'accès à l'information. Cette nouvelle édition remise à jour s'enrichit également d'un glossaire et d'encadrés sur les principales méthodes d'analyse chimique.";192;"BOOK";"Science";"NOT_MATURE";TRUE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=nR6YKNEOkB8C&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=292&source=gbs_api";"https://play.google.com/store/books/details?id=nR6YKNEOkB8C&source=gbs_api";"https://market.android.com/details?id=book-nR6YKNEOkB8C";NA;NA;FALSE;TRUE;"http://books.google.com/books/content?id=nR6YKNEOkB8C&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=nR6YKNEOkB8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
"293";"Introduction à la géographie urbaine";NA;"Anne-Lise Humain-Lamoure,Antoine Laporte";"Armand Colin";"2017-04-26";"Ce manuel a pour but de présenter de manière claire et synthétique les notions fondamentales pour comprendre le fait urbain et appréhender les villes dans leur complexité et leur diversité : qu’est-ce qu’une ville ? Comment différencier les villes ? Qu’est-ce que l’urbanisation ? Quelles relations les villes entretiennent-elles entre elles ? Comment sont-elles organisées ? À quels enjeux doivent-elles faire face ? Les villes sont ici abordées à toutes les échelles (dynamiques d’urbanisation, relations inter-urbaines) et à travers les dynamiques intra-urbaines (acteurs et gouvernance, formes de territorialisation, facteurs des disparités socio-spatiales voire de ségrégation). Un ouvrage illustré d’exemples variés et d’études de cas choisies sur différents continents.";224;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=exfZDgAAQBAJ&printsec=frontcover&dq=subject:Science&hl=&as_pt=BOOKS&cd=293&source=gbs_api";"https://play.google.com/store/books/details?id=exfZDgAAQBAJ&source=gbs_api";"https://market.android.com/details?id=book-exfZDgAAQBAJ";NA;NA;TRUE;TRUE;"http://books.google.com/books/content?id=exfZDgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api";"http://books.google.com/books/content?id=exfZDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api";NA;NA
